Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Host,Collection_Date
EPI_ISL_410651,EPI1692116|2020-CX0137.4,A_Ningxia-Pengyang_310_2019,A_/_H3N2,Human,2019/12/16
EPI_ISL_410650,EPI1692113|2020-CX0138.4,A_Hebei-Sanhe_3148_2019,A_/_H3N2,Human,2019/11/25
EPI_ISL_410649,EPI1692110|2020-CX0139.4,A_Qinghai-Chengdong_11154_2019,A_/_H3N2,Human,2019/12/11
EPI_ISL_410648,EPI1692107|2020-CX0140.4,A_Shaanxi-Xincheng_11670_2019,A_/_H3N2,Human,2019/12/9
EPI_ISL_410647,EPI1692104|2020-CX0142.4,A_Anhui-Tianjiaan_11064_2019,A_/_H3N2,Human,2019/12/9
EPI_ISL_410617,EPI1692014|2020-CX0174.4,A_Heilongjiang-Taoshan_12_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_410616,EPI1692011|2020-CX0175.4,A_Henan-Weidou_14_2020,A_/_H3N2,Human,2020/1/6
EPI_ISL_410615,EPI1692008|2020-CX0176.4,A_Jilin-Longshan_12_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_410614,EPI1692005|2020-CX0177.4,A_Sichuan-Ziliujing_16_2020,A_/_H3N2,Human,2020/1/1
EPI_ISL_410613,EPI1692002|2020-CX0178.4,A_Shandong-Chengyang_32_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_410612,EPI1691999|2020-CX0179.4,A_Neimenggu-Maozhouli_15_2020,A_/_H3N2,Human,2020/1/6
EPI_ISL_410611,EPI1691996|2020-CX0180.4,A_Qinghai-Chengzhong_14_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_410610,EPI1691993|2020-CX0181.4,A_Liaoning-Haizhou_11_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_410609,EPI1691990|2020-CX0182.4,A_Hubei-Chongyang_36_2020,A_/_H3N2,Human,2020/1/1
EPI_ISL_410608,EPI1691987|2020-CX0183.4,A_Hubei-Wujiagang_13_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_410607,EPI1691984|2020-CX0184.4,A_Hebei-Zunhua_13_2020,A_/_H3N2,Human,2020/1/1
EPI_ISL_410606,EPI1691981|2020-CX0185.4,A_Beijing-Dongcheng_134_2020,A_/_H3N2,Human,2020/1/1
EPI_ISL_410604,EPI1691975|2020-CX0187.4,A_Kansas_14_2017,A_/_H3N2,Human,2017/12/14
EPI_ISL_410603,EPI1691972|2020-CX0188.4,A_Guangxi-Liunan_3188_2019,A_/_H3N2,Human,2019/12/16
EPI_ISL_410602,EPI1691969|2020-CX0189.4,A_Guangdong-Qingxin_348_2019,A_/_H3N2,Human,2019/12/16
EPI_ISL_410599,EPI1691960|2020-CX0193.4,A_Neimenggu-Kundoulun_1669_2019,A_/_H3N2,Human,2019/12/10
EPI_ISL_410598,EPI1691957|2020-CX0194.4,A_Beijing-Huairou_11860_2019,A_/_H3N2,Human,2019/12/23
EPI_ISL_410597,EPI1691954|2020-CX0195.4,A_Jilin-Longshan_1647_2019,A_/_H3N2,Human,2019/12/10
EPI_ISL_410596,EPI1691951|2020-CX0196.4,A_Guangdong-Longgang_3239_2019,A_/_H3N2,Human,2019/12/12
EPI_ISL_410595,EPI1691948|2020-CX0197.4,A_Guangdong-Qingcheng_1982_2019,A_/_H3N2,Human,2019/12/2
EPI_ISL_410594,EPI1691945|2020-CX0198.4,A_Beijing-Xicheng_12415_2019,A_/_H3N2,Human,2019/12/23
EPI_ISL_410593,EPI1691942|2020-CX0199.4,A_Guangxi-Wuming_3106_2019,A_/_H3N2,Human,2019/12/4
EPI_ISL_410592,EPI1691939|2020-CX0200.4,A_Anhui-Jinghu_346_2019,A_/_H3N2,Human,2019/12/3
EPI_ISL_410591,EPI1691936|2020-CX0201.4,A_Jiangsu-Guangling_11961_2019,A_/_H3N2,Human,2019/12/4
EPI_ISL_410590,EPI1691933|2020-CX0202.4,A_Guangdong-Duanzhou_1815_2019,A_/_H3N2,Human,2019/9/10
EPI_ISL_410589,EPI1691930|2020-CX0203.4,A_HongKong_45_2019,A_/_H3N2,Human,2018/12/24
EPI_ISL_377130,EPI1542720|2019-CX1832.4,A_Guangdong-Rongcheng_1362_2019,A_/_H3N2,Human,2019/5/6
EPI_ISL_377129,EPI1542717|2019-CX1838.4,A_Guangdong-Xuwen_319_2019,A_/_H3N2,Human,2019/4/25
EPI_ISL_377128,EPI1542714|2019-CX1844.4,A_Guangdong-Baoan_321_2019,A_/_H3N2,Human,2019/4/22
EPI_ISL_377127,EPI1542711|2019-CX1849.4,A_Guangdong-Luohu_1314_2019,A_/_H3N2,Human,2019/4/10
EPI_ISL_377126,EPI1542708|2019-CX1969.4,A_Zhejiang-Haishu_1980_2019,A_/_H3N2,Human,2019/5/27
EPI_ISL_377125,EPI1542705|2019-CX1970.4,A_Hainan-Meilan_1396_2019,A_/_H3N2,Human,2019/5/13
EPI_ISL_377124,EPI1542702|2019-CX1971.4,A_Hainan-Wanning_319_2019,A_/_H3N2,Human,2019/5/21
EPI_ISL_377123,EPI1542699|2019-CX1972.4,A_Hainan-Xiuying_1321_2019,A_/_H3N2,Human,2019/4/17
EPI_ISL_377122,EPI1542696|2019-CX1973.4,A_Hainan-Tianya_5108_2019,A_/_H3N2,Human,2019/5/14
EPI_ISL_377121,EPI1542693|2019-CX1974.4,A_Hainan-Tianya_1339_2019,A_/_H3N2,Human,2019/4/29
EPI_ISL_377120,EPI1542690|2019-CX1975.4,A_Yunnan-Linxiang_1474_2019,A_/_H3N2,Human,2019/5/24
EPI_ISL_377119,EPI1542687|2019-CX1976.4,A_Guangxi-Jiangzhou_1405_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_377118,EPI1542684|2019-CX1977.4,A_Guangxi-Shangsi_520_2019,A_/_H3N2,Human,2019/5/14
EPI_ISL_377117,EPI1542681|2019-CX1978.4,A_Guangxi-Xixiangtang_1441_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_377116,EPI1542678|2019-CX1979.4,A_Jiangxi-Yuehu_1448_2019,A_/_H3N2,Human,2019/4/29
EPI_ISL_377115,EPI1542675|2019-CX1980.4,A_Jiangxi-Ruijin_339_2019,A_/_H3N2,Human,2019/5/7
EPI_ISL_377114,EPI1542672|2019-CX1981.4,A_Guizhou-Bijiang_1418_2019,A_/_H3N2,Human,2019/5/15
EPI_ISL_377113,EPI1542669|2019-CX1982.4,A_Sichuan-Lizhou_1396_2019,A_/_H3N2,Human,2019/5/14
EPI_ISL_377112,EPI1542666|2019-CX1983.4,A_Zhejiang-Dinghai_1417_2019,A_/_H3N2,Human,2019/5/23
EPI_ISL_377111,EPI1542663|2019-CX1984.4,A_Zhejiang-Haishu_1835_2019,A_/_H3N2,Human,2019/5/6
EPI_ISL_377110,EPI1542660|2019-CX1985.4,A_Shanghai-Pudongxin_1747_2019,A_/_H3N2,Human,2019/5/8
EPI_ISL_377109,EPI1542657|2019-CX1986.4,A_Shanghai-Pudongxin_1674_2019,A_/_H3N2,Human,2019/4/24
EPI_ISL_377108,EPI1542654|2019-CX1987.4,A_Shanghai-Huangpu_1483_2019,A_/_H3N2,Human,2019/5/7
EPI_ISL_377107,EPI1542651|2019-CX1988.4,A_Yunnan-Dali_1614_2019,A_/_H3N2,Human,2019/5/21
EPI_ISL_377106,EPI1542648|2019-CX1989.4,A_Anhui-Longzihu_1459_2019,A_/_H3N2,Human,2019/5/16
EPI_ISL_377105,EPI1542645|2019-CX1990.4,A_Fujian-Changting_31_2019,A_/_H3N2,Human,2019/5/9
EPI_ISL_377104,EPI1542642|2019-CX1991.4,A_Fujian-Xinluo_1915_2019,A_/_H3N2,Human,2019/5/27
EPI_ISL_377103,EPI1542639|2019-CX1992.4,A_Fujian-Xinluo_1874_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_377102,EPI1542636|2019-CX1993.4,A_Hainan-Meilan_1356_2019,A_/_H3N2,Human,2019/4/29
EPI_ISL_377101,EPI1542633|2019-CX1994.4,A_Zhejiang-Haishu_1942_2019,A_/_H3N2,Human,2019/5/22
EPI_ISL_377100,EPI1542630|2019-CX1995.4,A_Guangxi-Cangwu_38_2019,A_/_H3N2,Human,2019/5/16
EPI_ISL_377099,EPI1542627|2019-CX1996.4,A_Guangxi-Wanxiu_1445_2019,A_/_H3N2,Human,2019/5/9
EPI_ISL_377098,EPI1542624|2019-CX1997.4,A_Guangxi-Hepu_39_2019,A_/_H3N2,Human,2019/5/14
EPI_ISL_377097,EPI1542621|2019-CX1998.4,A_Guangxi-Haicheng_1685_2019,A_/_H3N2,Human,2019/5/17
EPI_ISL_377096,EPI1542618|2019-CX2001.4,A_Hunan-Suxian_1490_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_377095,EPI1542615|2019-CX2003.4,A_Shanghai-Jiading_1433_2019,A_/_H3N2,Human,2019/5/28
EPI_ISL_377094,EPI1542612|2019-CX2004.4,A_Shanghai-Songjiang_1411_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_377093,EPI1542609|2019-CX2005.4,A_Shanghai-Pudongxin_1773_2019,A_/_H3N2,Human,2019/5/13
EPI_ISL_377092,EPI1542606|2019-CX2006.4,A_Yunnan-Qilin_1639_2019,A_/_H3N2,Human,2019/5/30
EPI_ISL_377091,EPI1542603|2019-CX2007.4,A_Hainan-Xiuying_1448_2019,A_/_H3N2,Human,2019/5/30
EPI_ISL_377090,EPI1542600|2019-CX2008.4,A_Henan-Xixian_339_2019,A_/_H3N2,Human,2019/5/25
EPI_ISL_377089,EPI1542597|2019-CX2010.4,A_Guangdong-Chengqu_1425_2019,A_/_H3N2,Human,2019/5/31
EPI_ISL_377088,EPI1542594|2019-CX2011.4,A_Guangdong-Lianzhou_311_2019,A_/_H3N2,Human,2019/5/24
EPI_ISL_377087,EPI1542591|2019-CX2012.4,A_Guangdong-Rongcheng_1454_2019,A_/_H3N2,Human,2019/6/3
EPI_ISL_377086,EPI1542588|2019-CX2013.4,A_Anhui-Yongqiao_1451_2019,A_/_H3N2,Human,2019/5/13
EPI_ISL_377078,EPI1542564|2019-CX2071.4,A_Shanghai-Pudongxin_11062_2019,A_/_H3N2,Human,2019/7/3
EPI_ISL_377077,EPI1542561|2019-CX2072.4,A_Guangxi-Qinnan_1738_2019,A_/_H3N2,Human,2019/6/10
EPI_ISL_377076,EPI1542558|2019-CX2074.4,A_Guangxi-Wanxiu_1522_2019,A_/_H3N2,Human,2019/6/3
EPI_ISL_377075,EPI1542555|2019-CX2075.4,A_Guangxi-Cangwu_322_2019,A_/_H3N2,Human,2019/6/3
EPI_ISL_377074,EPI1542552|2019-CX2076.4,A_Guangxi-Jinchengjiang_12796_2019,A_/_H3N2,Human,2019/5/22
EPI_ISL_377073,EPI1542549|2019-CX2077.4,A_Guangxi-Luochengmulaozuzizhi_310_2019,A_/_H3N2,Human,2019/5/17
EPI_ISL_377072,EPI1542546|2019-CX2078.4,A_Guangxi-Daxin_525_2019,A_/_H3N2,Human,2019/6/20
EPI_ISL_377071,EPI1542543|2019-CX2079.4,A_Guangxi-Haicheng_366_2019,A_/_H3N2,Human,2019/6/20
EPI_ISL_377070,EPI1542540|2019-CX2081.4,A_Anhui-Yingzhou_11357_2019,A_/_H3N2,Human,2019/6/11
EPI_ISL_377069,EPI1542537|2019-CX2082.4,A_Guangdong-Rongcheng_8125_2019,A_/_H3N2,Human,2019/6/17
EPI_ISL_377068,EPI1542534|2019-CX2083.4,A_Zhejiang-Shangcheng_1450_2019,A_/_H3N2,Human,2019/6/4
EPI_ISL_377067,EPI1542531|2019-CX2084.4,A_Zhejiang-Dinghai_1494_2019,A_/_H3N2,Human,2019/6/18
EPI_ISL_377066,EPI1542528|2019-CX2085.4,A_Guangdong-Luohu_1495_2019,A_/_H3N2,Human,2019/6/10
EPI_ISL_377065,EPI1542525|2019-CX2086.4,A_Guangdong-Maonan_1538_2019,A_/_H3N2,Human,2019/6/17
EPI_ISL_377064,EPI1542522|2019-CX2087.4,A_Hunan-Jishou_11511_2019,A_/_H3N2,Human,2019/5/30
EPI_ISL_377063,EPI1542519|2019-CX2088.4,A_Guangxi-Xinbin_1580_2019,A_/_H3N2,Human,2019/7/1
EPI_ISL_377062,EPI1542516|2019-CX2090.4,A_Guangdong-Maonan_339_2019,A_/_H3N2,Human,2019/6/3
EPI_ISL_377061,EPI1542513|2019-CX2091.4,A_Guangdong-Huicheng_1453_2019,A_/_H3N2,Human,2019/6/5
EPI_ISL_377060,EPI1542510|2019-CX2092.4,A_Guangdong-Chancheng_1425_2019,A_/_H3N2,Human,2019/5/27
EPI_ISL_377059,EPI1542507|2019-CX2093.4,A_Hainan-Xiuying_1504_2019,A_/_H3N2,Human,2019/6/19
EPI_ISL_377058,EPI1542504|2019-CX2094.4,A_Guangdong-Chengqu_1453_2019,A_/_H3N2,Human,2019/6/5
EPI_ISL_377057,EPI1542501|2019-CX2095.4,A_Guangdong-Lianzhou_321_2019,A_/_H3N2,Human,2019/6/6
EPI_ISL_377056,EPI1542498|2019-CX2097.4,A_Sichuan-Gaoxin_1448_2019,A_/_H3N2,Human,2019/5/31
EPI_ISL_377055,EPI1542495|2019-CX2098.4,A_Shanghai-Minxing_1521_2019,A_/_H3N2,Human,2019/6/25
EPI_ISL_377054,EPI1542492|2019-CX2099.4,A_Shanghai-Huangpu_1566_2019,A_/_H3N2,Human,2019/6/21
EPI_ISL_377053,EPI1542489|2019-CX2100.4,A_Shanghai-Jingan_11162_2019,A_/_H3N2,Human,2019/6/12
EPI_ISL_377052,EPI1542486|2019-CX2101.4,A_Jiangxi-Zhanggong_1512_2019,A_/_H3N2,Human,2019/6/11
EPI_ISL_377051,EPI1542483|2019-CX2102.4,A_Fujian-Xinluo_11060_2019,A_/_H3N2,Human,2019/6/18
EPI_ISL_377050,EPI1542480|2019-CX2104.4,A_Fujian-Chengxiang_1596_2019,A_/_H3N2,Human,2019/6/10
EPI_ISL_377049,EPI1542477|2019-CX2105.4,A_Sichuan-Gaoxin_1465_2019,A_/_H3N2,Human,2019/6/5
EPI_ISL_344428,EPI1381213|2019-CX0144.4,A_Zhejiang-Yiwu_11004_2018,A_/_H3N2,Human,2018/12/17
EPI_ISL_344423,EPI1381198|2019-CX0290.4,A_Switzerland_8060_2017,A_/_H3N2,Human,2017/12/21
EPI_ISL_344422,EPI1381195|2019-CX0291.4,A_Neimenggu-Keerqin_1871_2018,A_/_H3N2,Human,2018/12/5
EPI_ISL_344421,EPI1381192|2019-CX0292.4,A_Beijing-Chaoyang_12841_2018,A_/_H3N2,Human,2018/11/26
EPI_ISL_344419,EPI1381186|2019-CX0297.4,A_Singapore_INFIMH-16-0019_2016,A_/_H3N2,Human,2016/6/14
EPI_ISL_344418,EPI1381183|2019-CX0298.4,A_Beijing-Huairou_11736_2018,A_/_H3N2,Human,2018/11/26
EPI_ISL_344291,EPI1380802|2019-CX0575.4,A_Beijing_2019-15666_2018,A_/_H3N2,Human,2018/12/25
EPI_ISL_344287,EPI1380790|2019-CX0578.4,A_Neimenggu-Erlianhaote_1108_2019,A_/_H3N2,Human,2019/1/22
EPI_ISL_344286,EPI1380787|2019-CX0579.4,A_Jiangxi-Yuanzhou_1266_2019,A_/_H3N2,Human,2019/2/11
EPI_ISL_344285,EPI1380784|2019-CX0581.4,A_Zhejiang-Kecheng_1128_2019,A_/_H3N2,Human,2019/1/28
EPI_ISL_344284,EPI1380781|2019-CX0582.4,A_Zhejiang-Nanhu_1108_2019,A_/_H3N2,Human,2019/2/6
EPI_ISL_344283,EPI1380778|2019-CX0583.4,A_Beijing-Chaoyang_1374_2019,A_/_H3N2,Human,2019/2/11
EPI_ISL_344282,EPI1380775|2019-CX0584.4,A_Shandong-Rencheng_1401_2019,A_/_H3N2,Human,2019/2/11
EPI_ISL_344281,EPI1380772|2019-CX0585.4,A_Shandong-Zhangdian_193_2019,A_/_H3N2,Human,2019/1/29
EPI_ISL_344280,EPI1380769|2019-CX0586.4,A_Shandong-Dongying_1123_2019,A_/_H3N2,Human,2019/1/24
EPI_ISL_344278,EPI1380763|2019-CX0588.4,A_Yunnan-Wuhua_154_2019,A_/_H3N2,Human,2019/1/10
EPI_ISL_344277,EPI1380760|2019-CX0589.4,A_Gansu-Hezuo_141_2019,A_/_H3N2,Human,2019/1/23
EPI_ISL_344276,EPI1380757|2019-CX0591.4,A_Fujian-Meilie_182_2019,A_/_H3N2,Human,2019/1/21
EPI_ISL_344275,EPI1380754|2019-CX0592.4,A_Chongqing-Wanzhou_318_2019,A_/_H3N2,Human,2019/1/9
EPI_ISL_344274,EPI1380751|2019-CX0593.4,A_Gansu-Jingyuan_197_2019,A_/_H3N2,Human,2019/1/28
EPI_ISL_344273,EPI1380748|2019-CX0594.4,A_Gansu-Baiyin_183_2019,A_/_H3N2,Human,2019/1/28
EPI_ISL_344272,EPI1380745|2019-CX0595.4,A_Heilongjiang-Taoshan_1145_2019,A_/_H3N2,Human,2019/2/12
EPI_ISL_344271,EPI1380742|2019-CX0597.4,A_Jiangxi-Donghu_1372_2019,A_/_H3N2,Human,2019/2/19
EPI_ISL_344270,EPI1380739|2019-CX0598.4,A_Shandong-Laicheng_38_2019,A_/_H3N2,Human,2019/1/28
EPI_ISL_344269,EPI1380736|2019-CX0599.4,A_Hunan-Changsha_37_2019,A_/_H3N2,Human,2019/1/28
EPI_ISL_344268,EPI1380733|2019-CX0600.4,A_Hunan-Heshan_196_2019,A_/_H3N2,Human,2019/1/31
EPI_ISL_344267,EPI1380730|2019-CX0602.4,A_Zhejiang-Nanxun_175_2019,A_/_H3N2,Human,2019/1/21
EPI_ISL_344266,EPI1380727|2019-CX0603.4,A_Hubei-Jiangan_1140_2019,A_/_H3N2,Human,2019/2/11
EPI_ISL_344265,EPI1380724|2019-CX0605.4,A_Shandong-Boshan_155_2019,A_/_H3N2,Human,2019/1/22
EPI_ISL_344264,EPI1380721|2019-CX0606.4,A_Shandong-Mudan_1181_2019,A_/_H3N2,Human,2019/2/11
EPI_ISL_344263,EPI1380718|2019-CX0607.4,A_Guizhou-Qingzhen_1110_2019,A_/_H3N2,Human,2019/2/9
EPI_ISL_344262,EPI1380715|2019-CX0608.4,A_Yunnan-Xishan_126_2019,A_/_H3N2,Human,2019/1/8
EPI_ISL_344261,EPI1380712|2019-CX0609.4,A_Hunan-Zhuhui_174_2019,A_/_H3N2,Human,2019/1/22
EPI_ISL_344260,EPI1380709|2019-CX0610.4,A_Liaoning-Xigang_1240_2019,A_/_H3N2,Human,2019/2/11
EPI_ISL_344259,EPI1380706|2019-CX0611.4,A_Guangxi-Xinning_1139_2019,A_/_H3N2,Human,2019/1/29
EPI_ISL_344258,EPI1380703|2019-CX0612.4,A_Gansu-Chengguan_1321_2019,A_/_H3N2,Human,2019/2/18
EPI_ISL_344256,EPI1380697|2019-CX0614.4,A_Chongqing-Wanzhou_1121_2019,A_/_H3N2,Human,2019/2/16
EPI_ISL_344255,EPI1380694|2019-CX0615.4,A_Guangdong-Maonan_1108_2019,A_/_H3N2,Human,2019/2/4
EPI_ISL_344254,EPI1380691|2019-CX0616.4,A_Jiangxi-Yuehu_1182_2019,A_/_H3N2,Human,2019/2/12
EPI_ISL_344251,EPI1380682|2019-CX0619.4,A_Anhui-Langya_1176_2019,A_/_H3N2,Human,2019/2/5
EPI_ISL_344250,EPI1380679|2019-CX0620.4,A_Guangxi-Xixiangtang_11_2019,A_/_H3N2,Human,2019/1/2
EPI_ISL_344249,EPI1380676|2019-CX0621.4,A_Beijing-Xicheng_1179_2019,A_/_H3N2,Human,2019/1/16
EPI_ISL_344248,EPI1380673|2019-CX0622.4,A_Hebei-Xinhua_137_2019,A_/_H3N2,Human,2019/1/8
EPI_ISL_344247,EPI1380670|2019-CX0623.4,A_Henan-Shancheng_161_2019,A_/_H3N2,Human,2019/1/14
EPI_ISL_344246,EPI1380667|2019-CX0624.4,A_Zhejiang-Nanxun_138_2019,A_/_H3N2,Human,2019/1/10
EPI_ISL_344245,EPI1380664|2019-CX0626.4,A_Guizhou-Nanming_1139_2019,A_/_H3N2,Human,2019/1/15
EPI_ISL_344244,EPI1380661|2019-CX0627.4,A_Anhui-Jiujiang_32_2019,A_/_H3N2,Human,2019/1/7
EPI_ISL_344243,EPI1380658|2019-CX0628.4,A_Neimenggu-Alashanzuoqi_123_2019,A_/_H3N2,Human,2019/1/6
EPI_ISL_344242,EPI1380655|2019-CX0629.4,A_Guangdong-Zhongshan_312_2019,A_/_H3N2,Human,2019/1/8
EPI_ISL_344241,EPI1380652|2019-CX0630.4,A_Shanghai-Yangpu_12_2019,A_/_H3N2,Human,2019/1/1
EPI_ISL_344240,EPI1380649|2019-CX0631.4,A_Shanghai-Pudongxin_185_2019,A_/_H3N2,Human,2019/1/15
EPI_ISL_344239,EPI1380646|2019-CX0632.4,A_Guangxi-Gangbei_56_2019,A_/_H3N2,Human,2019/1/11
EPI_ISL_344238,EPI1380643|2019-CX0633.4,A_Jiangxi-Jizhou_127_2019,A_/_H3N2,Human,2019/1/8
EPI_ISL_344237,EPI1380640|2019-CX0634.4,A_Hubei-Maojian_1114_2019,A_/_H3N2,Human,2019/1/9
EPI_ISL_344236,EPI1380637|2019-CX0636.4,A_Xinjiang-Kelamayi_182_2019,A_/_H3N2,Human,2019/1/23
EPI_ISL_344235,EPI1380634|2019-CX0638.4,A_Shanxi-Xinghualing_1178_2019,A_/_H3N2,Human,2019/1/21
EPI_ISL_344234,EPI1380631|2019-CX0639.4,A_Zhejiang-Haishu_1190_2019,A_/_H3N2,Human,2019/1/24
EPI_ISL_344233,EPI1380628|2019-CX0640.4,A_Qinghai-Chengbei_160_2019,A_/_H3N2,Human,2019/1/20
EPI_ISL_344232,EPI1380625|2019-CX0641.4,A_Anhui-Baohe_1115_2019,A_/_H3N2,Human,2019/2/5
EPI_ISL_344231,EPI1380622|2019-CX0642.4,A_Sichuan-Jiangyang_11681_2018,A_/_H3N2,Human,2018/12/20
EPI_ISL_279471,EPI1067829|A/Shandong-Zhifu/1382/2015,A_Shandong-Zhifu_1382_2015,A_/_H3N2,Human,2015/10/16
EPI_ISL_279470,EPI1067828|A/Shandong-Zhifu/1376/2015,A_Shandong-Zhifu_1376_2015,A_/_H3N2,Human,2015/10/16
EPI_ISL_279469,EPI1067827|A/Shandong-Fushan/1416/2015,A_Shandong-Fushan_1416_2015,A_/_H3N2,Human,2015/10/9
EPI_ISL_279468,EPI1067826|A/Shandong-Zhifu/1380/2015,A_Shandong-Zhifu_1380_2015,A_/_H3N2,Human,2015/9/29
EPI_ISL_279467,EPI1067825|A/Shandong-Fushan/1414/2015,A_Shandong-Fushan_1414_2015,A_/_H3N2,Human,2015/9/29
EPI_ISL_279466,EPI1067824|A/Shandong-Fushan/1413/2015,A_Shandong-Fushan_1413_2015,A_/_H3N2,Human,2015/9/29
EPI_ISL_279465,EPI1067823|A/Shandong-Fushan/1121/2015,A_Shandong-Fushan_1121_2015,A_/_H3N2,Human,2015/3/5
EPI_ISL_279464,EPI1067822|A/Shandong-Fushan/144/2014,A_Shandong-Fushan_144_2014,A_/_H3N2,Human,2014/9/26
EPI_ISL_279463,EPI1067821|A/Shandong-Fushan/1433/2014,A_Shandong-Fushan_1433_2014,A_/_H3N2,Human,2014/9/22
EPI_ISL_279462,EPI1067820|A/Shandong-Fushan/1418/2014,A_Shandong-Fushan_1418_2014,A_/_H3N2,Human,2014/9/1
EPI_ISL_279461,EPI1067819|A/Shandong-Zhifu/1440/2014,A_Shandong-Zhifu_1440_2014,A_/_H3N2,Human,2014/10/4
EPI_ISL_279460,EPI1067818|A/Shandong-Zhifu/1508/2014,A_Shandong-Zhifu_1508_2014,A_/_H3N2,Human,2014/8/1
EPI_ISL_279459,EPI1067817|A/Shandong-Zhifu/1499/2014,A_Shandong-Zhifu_1499_2014,A_/_H3N2,Human,2014/10/5
EPI_ISL_279458,EPI1067816|A/Shandong-Zhifu/1470/2014,A_Shandong-Zhifu_1470_2014,A_/_H3N2,Human,2014/9/1
EPI_ISL_279457,EPI1067815|A/Shandong-Fushan/1414/2014,A_Shandong-Fushan_1414_2014,A_/_H3N2,Human,2014/8/31
EPI_ISL_279456,EPI1067814|A/Shandong-Zhifu/1468/2014,A_Shandong-Zhifu_1468_2014,A_/_H3N2,Human,2014/8/31
EPI_ISL_279455,EPI1067813|A/Shandong-Zhifu/1498/2014,A_Shandong-Zhifu_1498_2014,A_/_H3N2,Human,2014/10/5
EPI_ISL_279454,EPI1067812|A/Shandong-Fushan/1415/2014,A_Shandong-Fushan_1415_2014,A_/_H3N2,Human,2014/8/31
EPI_ISL_279453,EPI1067811|A/Shandong-Zhifu/1614/2014,A_Shandong-Zhifu_1614_2014,A_/_H3N2,Human,2014/11/7
EPI_ISL_279452,EPI1067810|A/Shandong-Zhifu/1667/2014,A_Shandong-Zhifu_1667_2014,A_/_H3N2,Human,2014/11/24
EPI_ISL_279451,EPI1067714|A/Shandong-Zhifu/1128/2017,A_Shandong-Zhifu_1128_2017,A_/_H3N2,Human,2017/2/28
EPI_ISL_279450,EPI1067713|A/Shandong-Fushan/1157/2017,A_Shandong-Fushan_1157_2017,A_/_H3N2,Human,2017/3/7
EPI_ISL_279449,EPI1067712|A/Shandong-Zhifu/1125/2017,A_Shandong-Zhifu_1125_2017,A_/_H3N2,Human,2017/3/7
EPI_ISL_279448,EPI1067711|A/Shandong-Zhifu/1159/2017,A_Shandong-Zhifu_1159_2017,A_/_H3N2,Human,2017/3/14
EPI_ISL_279447,EPI1067710|A/Shandong-Zhifu/1175/2017,A_Shandong-Zhifu_1175_2017,A_/_H3N2,Human,2017/3/14
EPI_ISL_279446,EPI1067709|A/Shandong-Fushan/1183/2017,A_Shandong-Fushan_1183_2017,A_/_H3N2,Human,2017/3/14
EPI_ISL_279445,EPI1067708|A/Shandong-Zhifu/1174/2017,A_Shandong-Zhifu_1174_2017,A_/_H3N2,Human,2017/3/14
EPI_ISL_279444,EPI1067707|A/Shandong-Zhifu/1158/2017,A_Shandong-Zhifu_1158_2017,A_/_H3N2,Human,2017/3/7
EPI_ISL_279443,EPI1067706|A/Shandong-Zhifu/148/2017,A_Shandong-Zhifu_148_2017,A_/_H3N2,Human,2017/2/14
EPI_ISL_279442,EPI1067705|A/Shandong-Fushan/164/2017,A_Shandong-Fushan_164_2017,A_/_H3N2,Human,2017/2/14
EPI_ISL_279441,EPI1067704|A/Shandong-Zhifu/154/2017,A_Shandong-Zhifu_154_2017,A_/_H3N2,Human,2017/6/23
EPI_ISL_279440,EPI1067703|A/Shandong-Zhifu/1666/2016,A_Shandong-Zhifu_1666_2016,A_/_H3N2,Human,2016/11/17
EPI_ISL_279439,EPI1067702|A/Shandong-Fushan/1726/2016,A_Shandong-Fushan_1726_2016,A_/_H3N2,Human,2016/11/11
EPI_ISL_279438,EPI1067701|A/Shandong-Fushan/1721/2016,A_Shandong-Fushan_1721_2016,A_/_H3N2,Human,2016/12/18
EPI_ISL_279437,EPI1067700|A/Shandong-Fushan/1711/2016,A_Shandong-Fushan_1711_2016,A_/_H3N2,Human,2016/12/15
EPI_ISL_279436,EPI1067699|A/Shandong-Fushan/1631/2016,A_Shandong-Fushan_1631_2016,A_/_H3N2,Human,2016/12/10
EPI_ISL_279435,EPI1067698|A/Shandong-Zhifu/164/2017,A_Shandong-Zhifu_164_2017,A_/_H3N2,Human,2017/2/7
EPI_ISL_279434,EPI1067697|A/Shandong-Zhifu/149/2017,A_Shandong-Zhifu_149_2017,A_/_H3N2,Human,2017/2/7
EPI_ISL_279433,EPI1067696|A/Shandong-Zhifu/162/2017,A_Shandong-Zhifu_162_2017,A_/_H3N2,Human,2017/2/7
